0,0.416667
1,0.416667
2,0.416667
3,0.416667
4,0.416667
5,0.416667
6,0.416667
7,0.416667
8,0.416667
9,0.416667
10,0.416667
11,0.416667
12,0.416667
13,0.416667
14,0.416667
15,0.416667
16,0.416667
17,0.416667
18,0.416667
19,0.416667
20,0.416667
21,0.416667
22,0.416667
23,0.416667
24,0.416667
25,0.416667
26,0.416667
27,0.416667
28,0.416667
29,0.416667
30,0.416667
31,0.416667
32,0.416667
33,0.416667
34,0.416667
35,0.416667
36,0.416667
37,0.416667
38,0.416667
39,0.416667
40,0.416667
41,0.416667
42,0.416667
43,0.416667
44,0.416667
45,0.416667
46,0.416667
47,0.416667
48,0.416667
49,0.416667
50,0.416667
51,0.416667
52,0.416667
53,0.416667
54,0.416667
55,0.416667
56,0.416667
57,0.416667
58,0.416667
59,0.416667
60,0.416667
61,0.416667
62,0.416667
63,0.416667
64,0.416667
65,0.416667
66,0.416667
67,0.416667
68,0.416667
69,0.416667
70,0.416667
71,0.416667
72,0.416667
73,0.416667
74,0.416667
75,0.416667
76,0.416667
77,0.416667
78,0.416667
79,0.416667
80,0.416667
81,0.416667
82,0.416667
83,0.416667
84,0.416667
85,0.416667
86,0.416667
87,0.416667
88,0.416667
89,0.416667
90,0.416667
91,0.416667
92,0.416667
93,0.416667
94,0.416667
95,0.416667
96,0.416667
97,0.416667
98,0.416667
99,0.416667
100,0.416667
101,0.416667
102,0.416667
103,0.416667
104,0.416667
105,0.416667
106,0.416667
107,0.416667
108,0.416667
109,0.416667
110,0.416667
111,0.416667
112,0.416667
113,0.416667
114,0.416667
115,0.416667
116,0.416667
117,0.416667
118,0.416667
119,0.416667
120,0.416667
121,0.416667
122,0.416667
123,0.416667
124,0.416667
125,0.416667
126,0.416667
127,0.416667
128,0.416667
129,0.416667
130,0.416667
131,0.416667
132,0.416667
133,0.416667
134,0.416667
135,0.416667
136,0.416667
137,0.416667
138,0.416667
139,0.416667
140,0.416667
141,0.416667
142,0.416667
143,0.416667
144,0.416667
145,0.416667
146,0.416667
147,0.416667
148,0.416667
149,0.416667
150,0.416667
151,0.416667
152,0.416667
153,0.416667
154,0.416667
155,0.416667
156,0.416667
157,0.416667
158,0.416667
159,0.416667
160,0.416667
161,0.416667
162,0.416667
163,0.416667
164,0.416667
165,0.416667
166,0.416667
167,0.416667
168,0.416667
169,0.416667
170,0.416667
171,0.416667
172,0.416667
173,0.416667
174,0.416667
175,0.416667
176,0.416667
177,0.416667
178,0.416667
179,0.416667
180,0.416667
181,0.416667
182,0.416667
183,0.416667
184,0.416667
185,0.416667
186,0.416667
187,0.416667
188,0.416667
189,0.416667
190,0.416667
191,0.416667
192,0.416667
193,0.416667
194,0.416667
195,0.416667
196,0.416667
197,0.416667
198,0.416667
199,0.416667
200,0.416667
201,0.416667
202,0.416667
203,0.416667
204,0.416667
205,0.416667
206,0.416667
207,0.416667
208,0.416667
209,0.416667
210,0.416667
211,0.416667
212,0.416667
213,0.416667
214,0.416667
215,0.416667
216,0.416667
217,0.416667
218,0.416667
219,0.416667
220,0.416667
221,0.416667
222,0.416667
223,0.416667
224,0.416667
225,0.416667
226,0.416667
227,0.416667
228,0.416667
229,0.416667
230,0.416667
231,0.416667
232,0.416667
233,0.416667
234,0.416667
235,0.416667
236,0.416667
237,0.416667
238,0.416667
239,0.416667
240,0.416667
241,0.416667
242,0.416667
243,0.416667
244,0.416667
245,0.416667
246,0.416667
247,0.416667
248,0.416667
249,0.416667
250,0.416667
251,0.416667
252,0.416667
253,0.416667
254,0.416667
255,0.416667
256,0.416667
257,0.416667
258,0.416667
259,0.416667
260,0.416667
261,0.416667
262,0.416667
263,0.416667
264,0.416667
265,0.416667
266,0.416667
267,0.416667
268,0.416667
269,0.416667
270,0.416667
271,0.416667
272,0.416667
273,0.416667
274,0.416667
275,0.416667
276,0.416667
277,0.416667
278,0.416667
279,0.416667
280,0.416667
281,0.416667
282,0.416667
283,0.416667
284,0.416667
285,0.416667
286,0.416667
287,0.416667
288,0.416667
289,0.416667
290,0.416667
291,0.416667
292,0.416667
293,0.416667
294,0.416667
295,0.416667
296,0.416667
297,0.416667
298,0.416667
299,0.416667
300,0.416667
301,0.416667
302,0.416667
303,0.416667
304,0.416667
305,0.416667
306,0.416667
307,0.416667
308,0.416667
309,0.416667
310,0.416667
311,0.416667
312,0.416667
313,0.416667
314,0.416667
315,0.416667
316,0.416667
317,0.416667
318,0.416667
319,0.416667
320,0.416667
321,0.416667
322,0.416667
323,0.416667
324,0.416667
325,0.416667
326,0.416667
327,0.416667
328,0.416667
329,0.416667
330,0.416667
331,0.416667
332,0.416667
333,0.416667
334,0.416667
335,0.416667
336,0.416667
337,0.416667
338,0.416667
339,0.416667
340,0.416667
341,0.416667
342,0.416667
343,0.416667
344,0.416667
345,0.416667
346,0.416667
347,0.416667
348,0.416667
349,0.416667
350,0.416667
351,0.416667
352,0.416667
353,0.416667
354,0.416667
355,0.416667
356,0.416667
357,0.416667
358,0.416667
359,0.416667
360,0.416667
361,0.416667
362,0.416667
363,0.416667
364,0.416667
365,0.416667
366,0.416667
367,0.416667
368,0.416667
369,0.416667
370,0.416667
371,0.416667
372,0.416667
373,0.416667
374,0.416667
375,0.416667
376,0.416667
377,0.416667
378,0.416667
379,0.416667
380,0.416667
381,0.416667
382,0.416667
383,0.416667
384,0.416667
385,0.416667
386,0.416667
387,0.416667
388,0.416667
389,0.416667
390,0.416667
391,0.416667
392,0.416667
393,0.416667
394,0.416667
395,0.416667
396,0.416667
397,0.416667
398,0.416667
399,0.416667
400,0.416667
401,0.416667
402,0.416667
403,0.416667
404,0.416667
405,0.416667
406,0.416667
407,0.416667
408,0.416667
409,0.416667
410,0.416667
411,0.416667
412,0.416667
413,0.416667
414,0.416667
415,0.416667
416,0.416667
417,0.416667
418,0.416667
419,0.416667
420,0.416667
421,0.416667
422,0.416667
423,0.416667
424,0.416667
425,0.416667
426,0.416667
427,0.416667
428,0.416667
429,0.416667
430,0.416667
431,0.416667
432,0.416667
433,0.416667
434,0.416667
435,0.416667
436,0.416667
437,0.416667
438,0.416667
439,0.416667
440,0.416667
441,0.416667
442,0.416667
443,0.416667
444,0.416667
445,0.416667
446,0.416667
447,0.416667
448,0.416667
449,0.416667
450,0.416667
451,0.416667
452,0.416667
453,0.416667
454,0.416667
455,0.416667
456,0.416667
457,0.416667
458,0.416667
459,0.416667
460,0.416667
461,0.416667
462,0.416667
463,0.416667
464,0.416667
465,0.416667
466,0.416667
467,0.416667
468,0.416667
469,0.416667
470,0.416667
471,0.416667
472,0.416667
473,0.416667
474,0.416667
475,0.416667
476,0.416667
477,0.416667
478,0.416667
479,0.416667
480,0.416667
481,0.416667
482,0.416667
483,0.416667
484,0.416667
485,0.416667
486,0.416667
487,0.416667
488,0.416667
489,0.416667
490,0.416667
491,0.416667
492,0.416667
493,0.416667
494,0.416667
495,0.416667
496,0.416667
497,0.416667
498,0.416667
499,0.416667
500,0.416667
501,0.416667
502,0.416667
503,0.416667
504,0.416667
505,0.416667
506,0.416667
507,0.416667
508,0.416667
509,0.416667
510,0.416667
511,0.416667
512,0.416667
513,0.416667
514,0.416667
515,0.416667
516,0.416667
517,0.416667
518,0.416667
519,0.416667
520,0.416667
521,0.416667
522,0.416667
523,0.416667
524,0.416667
525,0.416667
526,0.416667
527,0.416667
528,0.416667
529,0.416667
530,0.416667
531,0.416667
532,0.416667
533,0.416667
534,0.416667
535,0.416667
536,0.416667
537,0.416667
538,0.416667
539,0.416667
540,0.416667
541,0.416667
542,0.416667
543,0.416667
544,0.416667
545,0.416667
546,0.416667
547,0.416667
548,0.416667
549,0.416667
550,0.416667
551,0.416667
552,0.416667
553,0.416667
554,0.416667
555,0.416667
556,0.416667
557,0.416667
558,0.416667
559,0.416667
560,0.416667
561,0.416667
562,0.416667
563,0.416667
564,0.416667
565,0.416667
566,0.416667
567,0.416667
568,0.416667
569,0.416667
570,0.416667
571,0.416667
572,0.416667
573,0.416667
574,0.416667
575,0.416667
576,0.416667
577,0.416667
578,0.416667
579,0.416667
580,0.416667
581,0.416667
582,0.416667
583,0.416667
584,0.416667
585,0.416667
586,0.416667
587,0.416667
588,0.416667
589,0.416667
590,0.416667
591,0.416667
592,0.416667
593,0.416667
594,0.416667
595,0.416667
596,0.416667
597,0.416667
598,0.416667
599,0.416667
600,0.416667
601,0.416667
602,0.416667
603,0.416667
604,0.416667
605,0.416667
606,0.416667
607,0.416667
608,0.416667
609,0.416667
610,0.416667
611,0.416667
612,0.416667
613,0.416667
614,0.416667
615,0.416667
616,0.416667
617,0.416667
618,0.416667
619,0.416667
620,0.416667
621,0.416667
622,0.416667
623,0.416667
624,0.416667
625,0.416667
626,0.416667
627,0.416667
628,0.416667
629,0.416667
630,0.416667
631,0.416667
