0,0.416667
1,0.833333
2,1.25
3,1.66667
4,2.08333
5,2.5
6,2.91667
7,3.33333
8,3.75
9,4.16667
10,4.58333
11,5
12,5.41667
13,5.83333
14,6.25
15,6.66667
16,7.08333
17,7.5
18,7.91667
19,8.33333
20,8.75
21,9.16667
22,9.58333
23,10
24,10.4167
25,10.8333
26,11.25
27,11.6667
28,12.0833
29,12.5
30,12.9167
31,13.3333
32,13.75
33,14.1667
34,14.5833
35,15
36,15.4167
37,15.8333
38,16.25
39,16.6667
40,17.0833
41,17.5
42,17.9167
43,18.3333
44,18.75
45,19.1667
46,19.5833
47,20
48,20.4167
49,20.8333
50,21.25
51,21.6667
52,22.0833
53,22.5
54,22.9167
55,23.3333
56,23.75
57,24.1667
58,24.5833
59,25
60,25.4167
61,25.8333
62,26.25
63,26.6667
64,27.0833
65,27.5
66,27.9167
67,28.3333
68,28.75
69,29.1667
70,29.5833
71,30
72,30.4167
73,30.8333
74,31.25
75,31.6667
76,32.0833
77,32.5
78,32.9167
79,33.3333
80,33.75
81,34.1667
82,34.5833
83,35
84,35.4167
85,35.8333
86,36.25
87,36.6667
88,37.0833
89,37.5
90,37.9167
91,38.3333
92,38.75
93,39.1667
94,39.5833
95,40
96,40.4167
97,40.8333
98,41.25
99,41.6667
100,42.0833
101,42.5
102,42.9167
103,43.3333
104,43.75
105,44.1667
106,44.5833
107,45
108,45.4167
109,45.8333
110,46.25
111,46.6667
112,47.0833
113,47.5
114,47.9167
115,48.3333
116,48.75
117,49.1667
118,49.5833
119,50
120,50.4167
121,50.8333
122,51.25
123,51.6667
124,52.0833
125,52.5
126,52.9167
127,53.3333
128,53.75
129,54.1667
130,54.5833
131,55
132,55.4167
133,55.8333
134,56.25
135,56.6667
136,57.0833
137,57.5
138,57.9167
139,58.3333
140,58.75
141,59.1667
142,59.5833
143,60
144,60.4167
145,60.8333
146,61.25
147,61.6667
148,62.0833
149,62.5
150,62.9167
151,63.3333
152,63.75
153,64.1667
154,64.5833
155,65
156,65.4167
157,65.8333
158,66.25
159,66.6667
160,67.0833
161,67.5
162,67.9167
163,68.3333
164,68.75
165,69.1667
166,69.5833
167,70
168,70.4167
169,70.8333
170,71.25
171,71.6667
172,72.0833
173,72.5
174,72.9167
175,73.3333
176,73.75
177,74.1667
178,74.5833
179,75
180,75.4167
181,75.8333
182,76.25
183,76.6667
184,77.0833
185,77.5
186,77.9167
187,78.3333
188,78.75
189,79.1667
190,79.5833
191,80
192,80.4167
193,80.8333
194,81.25
195,81.6667
196,82.0833
197,82.5
198,82.9167
199,83.3333
200,83.75
201,84.1667
202,84.5833
203,85
204,85.4167
205,85.8333
206,86.25
207,86.6667
208,87.0833
209,87.5
210,87.9167
211,88.3333
212,88.75
213,89.1667
214,89.5833
215,90
216,90.4167
217,90.8333
218,91.25
219,91.6667
220,92.0833
221,92.5
222,92.9167
223,93.3333
224,93.75
225,94.1667
226,94.5833
227,95
228,95.4167
229,95.8333
230,96.25
231,96.6667
232,97.0833
233,97.5
234,97.9167
235,98.3333
236,98.75
237,99.1667
238,99.5833
239,100
240,100.417
241,100.833
242,101.25
243,101.667
244,102.083
245,102.5
246,102.917
247,103.333
248,103.75
249,104.167
250,104.583
251,105
252,105.417
253,105.833
254,106.25
255,106.667
256,107.083
257,107.5
258,107.917
259,108.333
260,108.75
261,109.167
262,109.583
263,110
264,110.417
265,110.833
266,111.25
267,111.667
268,112.083
269,112.5
270,112.917
271,113.333
272,113.75
273,114.167
274,114.583
275,115
276,115.417
277,115.833
278,116.25
279,116.667
280,117.083
281,117.5
282,117.917
283,118.333
284,118.75
285,119.167
286,119.583
287,120
288,120.417
289,120.833
290,121.25
291,121.667
292,122.083
293,122.5
294,122.917
295,123.333
296,123.75
297,124.167
298,124.583
299,125
300,125.417
301,125.833
302,126.25
303,126.667
304,127.083
305,127.5
306,127.917
307,128.333
308,128.75
309,129.167
310,129.583
311,130
312,130.417
313,130.833
314,131.25
315,131.667
316,132.083
317,132.5
318,132.917
319,133.333
320,133.75
321,134.167
322,134.583
323,135
324,135.417
325,135.833
326,136.25
327,136.667
328,137.083
329,137.5
330,137.917
331,138.333
332,138.75
333,139.167
334,139.583
335,140
336,140.417
337,140.833
338,141.25
339,141.667
340,142.083
341,142.5
342,142.917
343,143.333
344,143.75
345,144.167
346,144.583
347,145
348,145.417
349,145.833
350,146.25
351,146.667
352,147.083
353,147.5
354,147.917
355,148.333
356,148.75
357,149.167
358,149.583
359,150
360,150.417
361,150.833
362,151.25
363,151.667
364,152.083
365,152.5
366,152.917
367,153.333
368,153.75
369,154.167
370,154.583
371,155
372,155.417
373,155.833
374,156.25
375,156.667
376,157.083
377,157.5
378,157.917
379,158.333
380,158.75
381,159.167
382,159.583
383,160
384,160.417
385,160.833
386,161.25
387,161.667
388,162.083
389,162.5
390,162.917
391,163.333
392,163.75
393,164.167
394,164.583
395,165
396,165.417
397,165.833
398,166.25
399,166.667
400,167.083
401,167.5
402,167.917
403,168.333
404,168.75
405,169.167
406,169.583
407,170
408,170.417
409,170.833
410,171.25
411,171.667
412,172.083
413,172.5
414,172.917
415,173.333
416,173.75
417,174.167
418,174.583
419,175
420,175.417
421,175.833
422,176.25
423,176.667
424,177.083
425,177.5
426,177.917
427,178.333
428,178.75
429,179.167
430,179.583
431,180
432,180.417
433,180.833
434,181.25
435,181.667
436,182.083
437,182.5
438,182.917
439,183.333
440,183.75
441,184.167
442,184.583
443,185
444,185.417
445,185.833
446,186.25
447,186.667
448,187.083
449,187.5
450,187.917
451,188.333
452,188.75
453,189.167
454,189.583
455,190
456,190.417
457,190.833
458,191.25
459,191.667
460,192.083
461,192.5
462,192.917
463,193.333
464,193.75
465,194.167
466,194.583
467,195
468,195.417
469,195.833
470,196.25
471,196.667
472,197.083
473,197.5
474,197.917
475,198.333
476,198.75
477,199.167
478,199.583
479,200
480,200.417
481,200.833
482,201.25
483,201.667
484,202.083
485,202.5
486,202.917
487,203.333
488,203.75
489,204.167
490,204.583
491,205
492,205.417
493,205.833
494,206.25
495,206.667
496,207.083
497,207.5
498,207.917
499,208.333
500,208.75
501,209.167
502,209.583
503,210
504,210.417
505,210.833
506,211.25
507,211.667
508,212.083
509,212.5
510,212.917
511,213.333
512,213.75
513,214.167
514,214.583
515,215
516,215.417
517,215.833
518,216.25
519,216.667
520,217.083
521,217.5
522,217.917
523,218.333
524,218.75
525,219.167
526,219.583
527,220
528,220.417
529,220.833
530,221.25
531,221.667
532,222.083
533,222.5
534,222.917
535,223.333
536,223.75
537,224.167
538,224.583
539,225
540,225.417
541,225.833
542,226.25
543,226.667
544,227.083
545,227.5
546,227.917
547,228.333
548,228.75
549,229.167
550,229.583
551,230
552,230.417
553,230.833
554,231.25
555,231.667
556,232.083
557,232.5
558,232.917
559,233.333
560,233.75
561,234.167
562,234.583
563,235
564,235.417
565,235.833
566,236.25
567,236.667
568,237.083
569,237.5
570,237.917
571,238.333
572,238.75
573,239.167
574,239.583
575,240
576,240.417
577,240.833
578,241.25
579,241.667
580,242.083
581,242.5
582,242.917
583,243.333
584,243.75
585,244.167
586,244.583
587,245
588,245.417
589,245.833
590,246.25
591,246.667
592,247.083
593,247.5
594,247.917
595,248.333
596,248.75
597,249.167
598,249.583
599,250
600,250.417
601,250.833
602,251.25
603,251.667
604,252.083
605,252.5
606,252.917
607,253.333
608,253.75
609,254.167
610,254.583
611,255
612,255.417
613,255.833
614,256.25
615,256.667
616,257.083
617,257.5
618,257.917
619,258.333
620,258.75
621,259.167
622,259.583
623,260
624,260.417
625,260.833
626,261.25
627,261.667
